repo_name,description,owner,topic,urls,user_api,repo_api,location
Virtual-Assistant,In this project i used speech recognition module  by using pyttx3(python text to speech module).,ankitsingh8046,[],https://github.com/ankitsingh8046/Virtual-Assistant,https://api.github.com/users/ankitsingh8046,https://api.github.com/repos/ankitsingh8046/Virtual-Assistant,"kharar,Punjab"
python-speech-assistant,python package speech recognition with google text to speech and a few more needed imports...,matthewlukebyrne,"['gtts-api', 'python3']",https://github.com/matthewlukebyrne/python-speech-assistant,https://api.github.com/users/matthewlukebyrne,https://api.github.com/repos/matthewlukebyrne/python-speech-assistant,Dublin
speech_recognition,Build a model on speech recognition using gTTS (google text to speech),aakash804,[],https://github.com/aakash804/speech_recognition,https://api.github.com/users/aakash804,https://api.github.com/repos/aakash804/speech_recognition,Bangalore
voice-text,built a speech assistant app using the speech recognition library and Google's text-to-speech API.,therealPatrick,[],https://github.com/therealPatrick/voice-text,https://api.github.com/users/therealPatrick,https://api.github.com/repos/therealPatrick/voice-text,beijing 
SpeechToText,Speech to Text Application using Web Speech Recognition API and JS.,hemantsaini-7,[],https://github.com/hemantsaini-7/SpeechToText,https://api.github.com/users/hemantsaini-7,https://api.github.com/repos/hemantsaini-7/SpeechToText,"Jaipur, Rajasthan"
awesome-speech-recognition-speech-synthesis-papers,"Speech synthesis, voice conversion, self-supervised learning, music generation,Automatic Speech Recognition, Speaker Verification, Speech Synthesis, Language Modeling",eric-erki,[],https://github.com/eric-erki/awesome-speech-recognition-speech-synthesis-papers,https://api.github.com/users/eric-erki,https://api.github.com/repos/eric-erki/awesome-speech-recognition-speech-synthesis-papers,Earth...
Speech_To_Text_Recognition,Code Implemented for Speech to text functionality using Google Speech Recognition.,sakshamjn,[],https://github.com/sakshamjn/Speech_To_Text_Recognition,https://api.github.com/users/sakshamjn,https://api.github.com/repos/sakshamjn/Speech_To_Text_Recognition,"Delhi, India"
Voice_Prescription, Prescription data can be generated automatically using Speech Recognition module. ,sonal1999,[],https://github.com/sonal1999/Voice_Prescription,https://api.github.com/users/sonal1999,https://api.github.com/repos/sonal1999/Voice_Prescription,Narayangaon
speech_recognition,Basic Speech Recognition with python 3.7.5,egin10,[],https://github.com/egin10/speech_recognition,https://api.github.com/users/egin10,https://api.github.com/repos/egin10/speech_recognition,"Malang, Indonesia"
GRE-vocab,A fun vocabulary quiz game (speech recognition enabled).,vikash423q,"['javascript', 'portfolio', 'react']",https://github.com/vikash423q/GRE-vocab,https://api.github.com/users/vikash423q,https://api.github.com/repos/vikash423q/GRE-vocab,Kolkata
asr-lab-e6870,my solution to labs of automatic speech recognition course e6870.,w1d2s,[],https://github.com/w1d2s/asr-lab-e6870,https://api.github.com/users/w1d2s,https://api.github.com/repos/w1d2s/asr-lab-e6870,"Beijing,China"
speech_recognition_and_AI,Collection of my work in Speech Recognition and AI,baiden00,[],https://github.com/baiden00/speech_recognition_and_AI,https://api.github.com/users/baiden00,https://api.github.com/repos/baiden00/speech_recognition_and_AI,USA
SimpleVoiceSearch,Voice Search on YouTube by implementing speech recognition module,ahmedbr,[],https://github.com/ahmedbr/SimpleVoiceSearch,https://api.github.com/users/ahmedbr,https://api.github.com/repos/ahmedbr/SimpleVoiceSearch,"Istanbul , Turkey"
Artificial-Intelligence-Digital-Assistant-KAREN-,It is an AI Assistant work with your speech recognition.,Akashsingh310,[],https://github.com/Akashsingh310/Artificial-Intelligence-Digital-Assistant-KAREN-,https://api.github.com/users/Akashsingh310,https://api.github.com/repos/Akashsingh310/Artificial-Intelligence-Digital-Assistant-KAREN-,DELHI
hello-pyri,A basic example of speech recognition in Python.,charlesmartinreed,[],https://github.com/charlesmartinreed/hello-pyri,https://api.github.com/users/charlesmartinreed,https://api.github.com/repos/charlesmartinreed/hello-pyri,"Dallas, Texas"
spamrecognition,Spam Call detection using Speech Recognition and Text Mining,chatterjeesubhajit,[],https://github.com/chatterjeesubhajit/spamrecognition,https://api.github.com/users/chatterjeesubhajit,https://api.github.com/repos/chatterjeesubhajit/spamrecognition,"Texas, USA"
mb-1.0,This is a simple conversational robot that uses speech recognition.,olabode-dev,[],https://github.com/olabode-dev/mb-1.0,https://api.github.com/users/olabode-dev,https://api.github.com/repos/olabode-dev/mb-1.0,"Lagos, Nigeria"
Corona-Assistant,Command line Speech recognition Tool as Covid data analyzer,powerexploit,"['coronavirus', 'scraping', 'speech-recognition']",https://github.com/powerexploit/Corona-Assistant,https://api.github.com/users/powerexploit,https://api.github.com/repos/powerexploit/Corona-Assistant,India
Python-Speech-Recognition,This program uses Google API for speech recognition,amberkakkar01,"['speech-recognition', 'speech-recognizer', 'speechrecognition']",https://github.com/amberkakkar01/Python-Speech-Recognition,https://api.github.com/users/amberkakkar01,https://api.github.com/repos/amberkakkar01/Python-Speech-Recognition,DehraDun India
nlp-solverminds,"NLP pipeline (Reading text from files .doc, .docx, .pdf, .txt; Basic text cleaning; Tokenization; Stemming; Lemmatization; Feature extraction; Sentiment detection; Topical modelling; Part-of-speech tagging; Word sense disambiguation; Text summarization; Named entity recognition; Relationship extraction; Terminology extraction)",askaydevs,[],https://github.com/askaydevs/nlp-solverminds,https://api.github.com/users/askaydevs,https://api.github.com/repos/askaydevs/nlp-solverminds,Earth
Speech-System,It contains the speech recognition system built on Reactjs,kumar184,[],https://github.com/kumar184/Speech-System,https://api.github.com/users/kumar184,https://api.github.com/repos/kumar184/Speech-System,Bangalore
Virtual-Assistant,A basic virtual assistant using python speech recognition feature.,Yutish,[],https://github.com/Yutish/Virtual-Assistant,https://api.github.com/users/Yutish,https://api.github.com/repos/Yutish/Virtual-Assistant,"Kolkata, West Bengal, India"
Intelligent-Assistant,Speech Recognition bot with multi-threading and inter-process communication,BurairAbbas,[],https://github.com/BurairAbbas/Intelligent-Assistant,https://api.github.com/users/BurairAbbas,https://api.github.com/repos/BurairAbbas/Intelligent-Assistant,"Karachi, Pakistan"
docker-deepspeech-cy-server,Gweinydd syml ar gyfer ddarparu gwasanaeth API at modelau adnabod lleferydd DeepSpeech // Simple server for providing API access to DeepSpeech speech recognition models.,techiaith,"['api-server', 'cymraeg', 'speech', 'speech-recognition', 'welsh']",https://github.com/techiaith/docker-deepspeech-cy-server,https://api.github.com/users/techiaith,https://api.github.com/repos/techiaith/docker-deepspeech-cy-server,Prifysgol Bangor University
simple-speech-recognition,A small and very simple program for speech recognition.,Shaban0818,[],https://github.com/Shaban0818/simple-speech-recognition,https://api.github.com/users/Shaban0818,https://api.github.com/repos/Shaban0818/simple-speech-recognition,India
Cloudmersive.APIClient.Python.VoiceRecognition,Python client for Cloudmersive Voice Recognition and Speech API,Cloudmersive,[],https://github.com/Cloudmersive/Cloudmersive.APIClient.Python.VoiceRecognition,https://api.github.com/users/Cloudmersive,https://api.github.com/repos/Cloudmersive/Cloudmersive.APIClient.Python.VoiceRecognition,"Walnut Creek, California, United States"
AndroidSpeechDemo,Sample of Android's automatic speech recognition (ASR),kaiidams,[],https://github.com/kaiidams/AndroidSpeechDemo,https://api.github.com/users/kaiidams,https://api.github.com/repos/kaiidams/AndroidSpeechDemo,Tokyo
speechrec-web-service,Web service to provide speech recognition facilities using Rust,deejcoder,"['deep-learning', 'rust', 'speech-recogition', 'web-service']",https://github.com/deejcoder/speechrec-web-service,https://api.github.com/users/deejcoder,https://api.github.com/repos/deejcoder/speechrec-web-service,New Zealand
voicecontrol-web,voice control app using browser speech recognition api,Rehre,[],https://github.com/Rehre/voicecontrol-web,https://api.github.com/users/Rehre,https://api.github.com/repos/Rehre/voicecontrol-web,"Bekasi,West Java,Indonesia"
native-voice-recognition,Native Speech Recognition used in simple html page.,haesooKr,[],https://github.com/haesooKr/native-voice-recognition,https://api.github.com/users/haesooKr,https://api.github.com/repos/haesooKr/native-voice-recognition,New Jersey
Speech-recognition-ioT,Python project speech recognition with Dialogflow | Raspberry Pi,Ai-Sasit,"['python', 'raspberry-pi', 'speech-recognition']",https://github.com/Ai-Sasit/Speech-recognition-ioT,https://api.github.com/users/Ai-Sasit,https://api.github.com/repos/Ai-Sasit/Speech-recognition-ioT,Thailand
Simultaneous-Machine-Translation,Google speech recognition + neural machine translation to translate conversations,ikergarcia1996,[],https://github.com/ikergarcia1996/Simultaneous-Machine-Translation,https://api.github.com/users/ikergarcia1996,https://api.github.com/repos/ikergarcia1996/Simultaneous-Machine-Translation,San Sebastián
speech,Speech Recognition Data and K&R C Code,melchisadeck,[],https://github.com/melchisadeck/speech,https://api.github.com/users/melchisadeck,https://api.github.com/repos/melchisadeck/speech,"Dublin, Ireland"
DNN_Speech_Recognition,Exploring various models architecture for automatic speech recognition pipeline,moelkhawagit,[],https://github.com/moelkhawagit/DNN_Speech_Recognition,https://api.github.com/users/moelkhawagit,https://api.github.com/repos/moelkhawagit/DNN_Speech_Recognition,"Cairo/Alexandria, Egypt"
bangla-speech-synthesis-and-recognition,speech synthesis and recognition for bangla(bn-bd) with javascript,ishafiul,[],https://github.com/ishafiul/bangla-speech-synthesis-and-recognition,https://api.github.com/users/ishafiul,https://api.github.com/repos/ishafiul/bangla-speech-synthesis-and-recognition,"Dhaka, Bangladesh"
SpeakTest-Android,Simple dictation app that uses native Android speech recognition,pkolb,[],https://github.com/pkolb/SpeakTest-Android,https://api.github.com/users/pkolb,https://api.github.com/repos/pkolb/SpeakTest-Android,Berlin
speech_recognition,codes for speech recognition based on mel-cepstral,Gamalielmch,[],https://github.com/Gamalielmch/speech_recognition,https://api.github.com/users/Gamalielmch,https://api.github.com/repos/Gamalielmch/speech_recognition,"Zacatecas, México"
Speech_Recognition,This is a speech🗣 recognition application based🙂 on Google usage.,subhayuroy,[],https://github.com/subhayuroy/Speech_Recognition,https://api.github.com/users/subhayuroy,https://api.github.com/repos/subhayuroy/Speech_Recognition,"DIT University, Dehradun"
thesarkvoicepad,A text editor with narration and speech recognition,shouvikkrsarkar,[],https://github.com/shouvikkrsarkar/thesarkvoicepad,https://api.github.com/users/shouvikkrsarkar,https://api.github.com/repos/shouvikkrsarkar/thesarkvoicepad,India
stunning-potato,Speech Processing and Recognition (101803) final project at UniGe,DiTo97,"['chatbot', 'speech-processing']",https://github.com/DiTo97/stunning-potato,https://api.github.com/users/DiTo97,https://api.github.com/repos/DiTo97/stunning-potato,"Genoa, Italy"
Speech-Recognition-for-the-Ga-Adangme-Language,Speech Recognition for Low Resource Language: Ga-Adangme,nii4u,[],https://github.com/nii4u/Speech-Recognition-for-the-Ga-Adangme-Language,https://api.github.com/users/nii4u,https://api.github.com/repos/nii4u/Speech-Recognition-for-the-Ga-Adangme-Language,Rwanda
AI,"Programs related to speech recognition , saying audio etc.",iPROGRAMMER007,[],https://github.com/iPROGRAMMER007/AI,https://api.github.com/users/iPROGRAMMER007,https://api.github.com/repos/iPROGRAMMER007/AI,Kolkata
DataWedge-VoiceRecognition-Sample,Using Zebra's DataWedge for voice / speech recognition,darryncampbell,['zebratechnologies'],https://github.com/darryncampbell/DataWedge-VoiceRecognition-Sample,https://api.github.com/users/darryncampbell,https://api.github.com/repos/darryncampbell/DataWedge-VoiceRecognition-Sample,UK
MedicalSpeech,Projects for improve the speech recognition result on medical fields.,FalsitaFine,[],https://github.com/FalsitaFine/MedicalSpeech,https://api.github.com/users/FalsitaFine,https://api.github.com/repos/FalsitaFine/MedicalSpeech,"Twin Cites, Minnesota"
Simple-Speech-Object-Detect,Using Yolo Model to Detect Objects using speech recognition ,don-thomas,[],https://github.com/don-thomas/Simple-Speech-Object-Detect,https://api.github.com/users/don-thomas,https://api.github.com/repos/don-thomas/Simple-Speech-Object-Detect,"Toronto, Canada"
ArabicSpeechRecognition-iOS,"Swift Implementation of Speech Recognition using SpeechKit, CoreML and AVFoundation",omardroubi,[],https://github.com/omardroubi/ArabicSpeechRecognition-iOS,https://api.github.com/users/omardroubi,https://api.github.com/repos/omardroubi/ArabicSpeechRecognition-iOS,"Cupertino, CA"
speechEmotionRecognition,Speech Emotion Recognition models implementation with TensorFlow and Keras,Abdiflame,[],https://github.com/Abdiflame/speechEmotionRecognition,https://api.github.com/users/Abdiflame,https://api.github.com/repos/Abdiflame/speechEmotionRecognition,"Seoul, South Korea"
speech-recognition,Wes Bos tutorial javascript30.com 'Native Speech Recognition',bakrall,[],https://github.com/bakrall/speech-recognition,https://api.github.com/users/bakrall,https://api.github.com/repos/bakrall/speech-recognition,"Kraków, Poland"
speech-recognition,speech recognition of any audio file using python,shivkantsharma33,[],https://github.com/shivkantsharma33/speech-recognition,https://api.github.com/users/shivkantsharma33,https://api.github.com/repos/shivkantsharma33/speech-recognition,Kanpur
speech-emotion-recognition,Speech Emotion Recognition from Spectrograms with Deep Convolutional Neural Network,zahramajd,"['convolutional-neural-networks', 'speech-emotion-recognition', 'tensorflow']",https://github.com/zahramajd/speech-emotion-recognition,https://api.github.com/users/zahramajd,https://api.github.com/repos/zahramajd/speech-emotion-recognition,"Tehran, Iran"
SpeechRecognition,Syfe's Speech Recognition and Data Science folder in Python,ItsSyfe,[],https://github.com/ItsSyfe/SpeechRecognition,https://api.github.com/users/ItsSyfe,https://api.github.com/repos/ItsSyfe/SpeechRecognition,United Kingdom
fergal-home,A home assistant using speech recognition to automate various tasks,F3rgz,[],https://github.com/F3rgz/fergal-home,https://api.github.com/users/F3rgz,https://api.github.com/repos/F3rgz/fergal-home,"Cork, Ireland"
PyramidASR,A DBus interface for CMU Pocketsphinx speech recognition.,ExpandingDev,"['daemon', 'dbus', 'dbus-cxx', 'linux', 'pocketsphinx', 'speech-recognition']",https://github.com/ExpandingDev/PyramidASR,https://api.github.com/users/ExpandingDev,https://api.github.com/repos/ExpandingDev/PyramidASR,"State College, PA"
VoiceRecognitionBot,A voice recognition/Text to speech bot windows application ,Sethmichael01,[],https://github.com/Sethmichael01/VoiceRecognitionBot,https://api.github.com/users/Sethmichael01,https://api.github.com/repos/Sethmichael01/VoiceRecognitionBot,"Jos, Plateau State. Nigeria"
virtual-piano,Virtual piano using hand tracking and speech recognition.,aklemen,[],https://github.com/aklemen/virtual-piano,https://api.github.com/users/aklemen,https://api.github.com/repos/aklemen/virtual-piano,Slovenia
ibm_watson_nlp,Modifications to the IBM Watson speech recognition and synthesis system,atherfawaz,[],https://github.com/atherfawaz/ibm_watson_nlp,https://api.github.com/users/atherfawaz,https://api.github.com/repos/atherfawaz/ibm_watson_nlp,"Lahore, Pakistan"
speech_recognition_nn_comparison,Comparisons between Neural Networks with LibriSpeech Speech Recognition,lithathampan,[],https://github.com/lithathampan/speech_recognition_nn_comparison,https://api.github.com/users/lithathampan,https://api.github.com/repos/lithathampan/speech_recognition_nn_comparison,"White Plains,New York"
SpeechRecognitionHMM_Basics,"Python speech recognition using HMM and MFCC - основы, обучение",UNREALre,[],https://github.com/UNREALre/SpeechRecognitionHMM_Basics,https://api.github.com/users/UNREALre,https://api.github.com/repos/UNREALre/SpeechRecognitionHMM_Basics,Russia
Raspberyy-Pi-and-Tensorflow-lite-based-Speech-Recognition-for-Control-of-Relay-Circuit-,A CNN based RPi and Tflite model for speech recognition.,imjaya,[],https://github.com/imjaya/Raspberyy-Pi-and-Tensorflow-lite-based-Speech-Recognition-for-Control-of-Relay-Circuit-,https://api.github.com/users/imjaya,https://api.github.com/repos/imjaya/Raspberyy-Pi-and-Tensorflow-lite-based-Speech-Recognition-for-Control-of-Relay-Circuit-,"Los Angeles, California"
Korean-Speech-Recognition,Korean Speech Recognition implemented PyTorch - TEAM Kai-Lib,triplet02,[],https://github.com/triplet02/Korean-Speech-Recognition,https://api.github.com/users/triplet02,https://api.github.com/repos/triplet02/Korean-Speech-Recognition,Seoul
Speech-Emotion-Recognition,https://github.com/harry-7/speech-emotion-recognition.git,Chiranjeevi731,[],https://github.com/Chiranjeevi731/Speech-Emotion-Recognition,https://api.github.com/users/Chiranjeevi731,https://api.github.com/repos/Chiranjeevi731/Speech-Emotion-Recognition,Kakinada
Ionic5-speech-recognition,Come integrare un'app per lo speech recognition,serenasensini,"['ionic5', 'speech-recognition']",https://github.com/serenasensini/Ionic5-speech-recognition,https://api.github.com/users/serenasensini,https://api.github.com/repos/serenasensini/Ionic5-speech-recognition,Rome
lipreading,Visual speech recognition model (LipNet) implemented using PyTorch.,khassanoff,[],https://github.com/khassanoff/lipreading,https://api.github.com/users/khassanoff,https://api.github.com/repos/khassanoff/lipreading,Kazakhstan
ASR_tf_keras,Automatic Speech Recognition  trial and error for chinese/mandarin,jjyock,[],https://github.com/jjyock/ASR_tf_keras,https://api.github.com/users/jjyock,https://api.github.com/repos/jjyock/ASR_tf_keras,china
CS763-Assignments-2019,Assignments for the course CS 763 (Automatic Speech Recognition) IITB,decoder746,[],https://github.com/decoder746/CS763-Assignments-2019,https://api.github.com/users/decoder746,https://api.github.com/repos/decoder746/CS763-Assignments-2019,Mumbai
PowerShellJarvis,dotnet speech synthesis / recognition script for executing simple commands,judegiordano,[],https://github.com/judegiordano/PowerShellJarvis,https://api.github.com/users/judegiordano,https://api.github.com/repos/judegiordano/PowerShellJarvis,http://localhost:3000/api/
browser-talk,Control your browser hands free using speech recognition technology ,philipk19238,[],https://github.com/philipk19238/browser-talk,https://api.github.com/users/philipk19238,https://api.github.com/repos/philipk19238/browser-talk,Austin
assistantJoey, Desktop assistant built with python using speech recognition.,yunghog,[],https://github.com/yunghog/assistantJoey,https://api.github.com/users/yunghog,https://api.github.com/repos/yunghog/assistantJoey,sagar
text-editor-WPF,My WPF text editor clone with speech recognition,diciocciojoseph,[],https://github.com/diciocciojoseph/text-editor-WPF,https://api.github.com/users/diciocciojoseph,https://api.github.com/repos/diciocciojoseph/text-editor-WPF,"Wethersfield, CT"
friday_virtual_assistant,Virtual Assistant with Speech and Voice Recognition built in Python,jcrommar,[],https://github.com/jcrommar/friday_virtual_assistant,https://api.github.com/users/jcrommar,https://api.github.com/repos/jcrommar/friday_virtual_assistant,"DFW, TX"
lstm-music-generation,Project repository for DT2119 Speech and Speaker Recognition at KTH.,nagyrajmund,[],https://github.com/nagyrajmund/lstm-music-generation,https://api.github.com/users/nagyrajmund,https://api.github.com/repos/nagyrajmund/lstm-music-generation,Stockholm
rnu-assistant,Really not useless assistant - offline speech recognition and synthesis,asidko,[],https://github.com/asidko/rnu-assistant,https://api.github.com/users/asidko,https://api.github.com/repos/asidko/rnu-assistant,"Kyiv, Ukraine"
speechRecognition,Speech Recognition System built as part of NLP project Udacity,manessaraj,[],https://github.com/manessaraj/speechRecognition,https://api.github.com/users/manessaraj,https://api.github.com/repos/manessaraj/speechRecognition,"Toronto, Canada"
AI_Jarvis_Model,"I am working on a AI Jarvis Speech Recognition model which can open Wikipedia , Google, Youtube & can send Emails With Voice Recognition (Will Update more new features)",arnabbarui5,[],https://github.com/arnabbarui5/AI_Jarvis_Model,https://api.github.com/users/arnabbarui5,https://api.github.com/repos/arnabbarui5/AI_Jarvis_Model,"Kolkata, India"
Speech-To-Text,A simple Speech to Text Conversion software that Takes Your Speech Through Microphone. This software is coded using Python and Speech Recognition module is used in listening Speech.,Arshad272,[],https://github.com/Arshad272/Speech-To-Text,https://api.github.com/users/Arshad272,https://api.github.com/repos/Arshad272/Speech-To-Text,"Puttur, Andhra Pradesh, India "
Digital-Primer," In this repository You will find some necessary software and content components which will allow You to create Your own variant of a digital Primer (DP). DP is a new kind of medium whose raison d'etre is to educate. Its ideal hardware embodiment looks like a book and has multiple properties of a book. Instead of using screens, device uses e-ink displays (mostly using IT8951 controller) to present visual or textual content. Strong emphasis is to be put on speech technologies (automatic speech recognition and speech synthesis) and touchless human-machine interaction. Recommended platform: Raspberry Pi Zero running Raspbian OS.",hromi,[],https://github.com/hromi/Digital-Primer,https://api.github.com/users/hromi,https://api.github.com/repos/hromi/Digital-Primer,Berlin
Voice-Based-Theme-Changer-Ionic,A Voice recognition based app used for changing the app theme with recognized speech color. Uses npm @ionic-native/speech-recognition package.,PavanAditya,[],https://github.com/PavanAditya/Voice-Based-Theme-Changer-Ionic,https://api.github.com/users/PavanAditya,https://api.github.com/repos/PavanAditya/Voice-Based-Theme-Changer-Ionic,Hyderabad
speech-processing,86.53 - Algorithms used in speech recognition and application use of the HTK toolkit for a speech recognition system to make phone calls with voice.,fedeboco,"['formants', 'htk', 'phone-call', 'speech-processing', 'speech-recognition']",https://github.com/fedeboco/speech-processing,https://api.github.com/users/fedeboco,https://api.github.com/repos/fedeboco/speech-processing,"Buenos Aires, Argentina"
AUDREI-desktop-assistant,Based on Google Speech Recognition using NLP to translate speech from a microphone input to a command as an output.,Joker-io,[],https://github.com/Joker-io/AUDREI-desktop-assistant,https://api.github.com/users/Joker-io,https://api.github.com/repos/Joker-io/AUDREI-desktop-assistant,TX
Speech_Command_Recognition,Multi-class classification of speech command data. Dataset collected from kaggle speech recognition challenge and used pyTorch for implementation.,aminul-huq,"['kaggle-dataset', 'multiclass-classification', 'pytorch-implementation', 'speech', 'speech-command-recognition', 'speech-commands', 'speech-recognition']",https://github.com/aminul-huq/Speech_Command_Recognition,https://api.github.com/users/aminul-huq,https://api.github.com/repos/aminul-huq/Speech_Command_Recognition,"Beijing, China"
SpeechRecognitionApplication,An application that uses Microsoft Azure Speech Recognition to identify user's speech and speak the text that user type,MO7YW4NG,[],https://github.com/MO7YW4NG/SpeechRecognitionApplication,https://api.github.com/users/MO7YW4NG,https://api.github.com/repos/MO7YW4NG/SpeechRecognitionApplication,Taiwan
nuton,"Nuton is a personal voice assistant developed using python, speech recognition, Chatterbot & eSpeak, a text to speech package   ",CathalButler,"['chatterbot', 'machine-learning', 'personal-assistant', 'python3', 'speech-recognition', 'text-to-speech']",https://github.com/CathalButler/nuton,https://api.github.com/users/CathalButler,https://api.github.com/repos/CathalButler/nuton,"Galway, Ireland"
Speech-Emotion-Recognition-using-GMM,Speech Emotion Recognition is a final year project which allows us to predict emotion from speech by training the speech dataset with GMM model.,niteshseram,[],https://github.com/niteshseram/Speech-Emotion-Recognition-using-GMM,https://api.github.com/users/niteshseram,https://api.github.com/repos/niteshseram/Speech-Emotion-Recognition-using-GMM,"Assam, India"
Speech-to-text-English-Marathi-,Speech to Text is simple project to convert Speech through Microphone to text by Using PyAudio Library.Here I am using Google Speech recognition API for conversion.,ajaynthakur,[],https://github.com/ajaynthakur/Speech-to-text-English-Marathi-,https://api.github.com/users/ajaynthakur,https://api.github.com/repos/ajaynthakur/Speech-to-text-English-Marathi-,Bengaluru(INDIA)
iterative-feature-normalisation-ICASSP-2011,"This repository contains a Python implementation of the paper ""Iterative Feature Normalisation for Emotional Speech Recognition"" by Busso et.al published at ICASSP 2011",brihijoshi,"['emotion-recognition', 'feature-engineering', 'machine-learning', 'speech-recognition']",https://github.com/brihijoshi/iterative-feature-normalisation-ICASSP-2011,https://api.github.com/users/brihijoshi,https://api.github.com/repos/brihijoshi/iterative-feature-normalisation-ICASSP-2011,"Los Angeles, CA"
Attention-based-speech-recognition,"This is a attention based speech recognition model based on LAS (Listener, Attention and Speller) architecture",senhcmu,[],https://github.com/senhcmu/Attention-based-speech-recognition,https://api.github.com/users/senhcmu,https://api.github.com/repos/senhcmu/Attention-based-speech-recognition,"Pittsburgh, PA"
Python-Speech-Recognition-System,Python Speech Recognition using MFCC and melfb and Neural Networks Training.,vaaiibhav,[],https://github.com/vaaiibhav/Python-Speech-Recognition-System,https://api.github.com/users/vaaiibhav,https://api.github.com/repos/vaaiibhav/Python-Speech-Recognition-System,Aurangabad
Speak-and-Guess-Number, Number guessing game where you speak your guess into the microphone using the speech recognition API,duhbhavesh,[],https://github.com/duhbhavesh/Speak-and-Guess-Number,https://api.github.com/users/duhbhavesh,https://api.github.com/repos/duhbhavesh/Speak-and-Guess-Number,Mumbai
kth-speech-and-speaker-recognition,Assignments of the Speech and Speaker Recognition course (DT2119) at KTH,franco-ruggeri,['speech-recognition'],https://github.com/franco-ruggeri/kth-speech-and-speaker-recognition,https://api.github.com/users/franco-ruggeri,https://api.github.com/repos/franco-ruggeri/kth-speech-and-speaker-recognition,Turin
spacy-grpc,spaCy part-of-speech tagging and named entity recognition as a gRPC service,turbolent,[],https://github.com/turbolent/spacy-grpc,https://api.github.com/users/turbolent,https://api.github.com/repos/turbolent/spacy-grpc,"Vancouver, Canada, Earth"
tomayto_tomahto,Speech Recognition using Convolutional Neural Network; Running Flask demo serving Tensorflow model hosted on Heroku,tchleung,[],https://github.com/tchleung/tomayto_tomahto,https://api.github.com/users/tchleung,https://api.github.com/repos/tchleung/tomayto_tomahto,"San Francisco Bay Area, US"
Tetra_List,"A ToDo web app which uses webSpeech API for Speech synthesis & recognition, and windows local storage.",ChahatKumar,[],https://github.com/ChahatKumar/Tetra_List,https://api.github.com/users/ChahatKumar,https://api.github.com/repos/ChahatKumar/Tetra_List,"Delhi,India"
GoogleMapsMultimodalInterface,Multimodal Interface using Google Maps API using Voice Recognition and Speech Synthesis,AlexMLourenco,[],https://github.com/AlexMLourenco/GoogleMapsMultimodalInterface,https://api.github.com/users/AlexMLourenco,https://api.github.com/repos/AlexMLourenco/GoogleMapsMultimodalInterface,"Coimbra, Portugal"
play-the-radio,Speech recognition for playing the radio in 12 lines of code,do-me,[],https://github.com/do-me/play-the-radio,https://api.github.com/users/do-me,https://api.github.com/repos/do-me/play-the-radio,Germany
Jarvis-A-voice-Assistant,The basic idea behind the project titled “Voice Assistant” implements the concepts of Speech Recognition.,ganesharmaa,[],https://github.com/ganesharmaa/Jarvis-A-voice-Assistant,https://api.github.com/users/ganesharmaa,https://api.github.com/repos/ganesharmaa/Jarvis-A-voice-Assistant,"chennai ,India"
sam-the-virtual-assistant,"Simple virtual assistant. Using Google Calendar API, Python, speech_recognition, gtts.",quynhhgoogoo,[],https://github.com/quynhhgoogoo/sam-the-virtual-assistant,https://api.github.com/users/quynhhgoogoo,https://api.github.com/repos/quynhhgoogoo/sam-the-virtual-assistant,"Helsinki, Finland"
caption-maker,small tkinter GUI for automatically generating subtitles for .mp4 files (based on autosub and speech-recognition),pfontana96,[],https://github.com/pfontana96/caption-maker,https://api.github.com/users/pfontana96,https://api.github.com/repos/pfontana96/caption-maker,"Mendoza, Argentina"
Voice-AI,A Speech Recognition AI I made as my final project for my Nanodegree,antonecg,[],https://github.com/antonecg/Voice-AI,https://api.github.com/users/antonecg,https://api.github.com/repos/antonecg/Voice-AI,Nashville
learn-n-play-frontend,"Educational platform with web speech recognition to help children practice basic reading, spelling and math skills!",josephscha,[],https://github.com/josephscha/learn-n-play-frontend,https://api.github.com/users/josephscha,https://api.github.com/repos/josephscha/learn-n-play-frontend,NYC
pyspeechkit,Library for working with a range of technologies for speech recognition and synthesis from Yandex (SpeechKit).,pystorage,"['python', 'python-library', 'speechkit', 'synthesis', 'text-to-speech', 'voice', 'yandex', 'yandex-api']",https://github.com/pystorage/pyspeechkit,https://api.github.com/users/pystorage,https://api.github.com/repos/pystorage/pyspeechkit,Russia
speech-recognition,This is an amazing mini project about speech recognition with pure javascript. ,muchirijane,[],https://github.com/muchirijane/speech-recognition,https://api.github.com/users/muchirijane,https://api.github.com/repos/muchirijane/speech-recognition,Dubai 
Cloudmersive.APIClient.NET.Speech,.NET Framework API Client for Cloudmersive Voice Recognition and Speech API,Cloudmersive,[],https://github.com/Cloudmersive/Cloudmersive.APIClient.NET.Speech,https://api.github.com/users/Cloudmersive,https://api.github.com/repos/Cloudmersive/Cloudmersive.APIClient.NET.Speech,"Walnut Creek, California, United States"
Home-Automation-System,A simple home automation system using Arduino and Android with Speech Recognition,AP-Atul,"['android', 'arduino', 'home-automation-system', 'speech-recognition']",https://github.com/AP-Atul/Home-Automation-System,https://api.github.com/users/AP-Atul,https://api.github.com/repos/AP-Atul/Home-Automation-System,"Pune, India"
